Ensembl Gene ID	Chromosome	Gene Start 	Gene End 	Strand	Gene Name
ENSG00000270275	8	54479597	54479963	-1	TRMT112P7
ENSG00000226098	8	54522799	54523297	-1	SEC11B
ENSG00000254142	8	54554361	54561927	1	RP11-53M11.3
ENSG00000104237	8	54616067	54630834	1	RP1
ENSG00000254608	8	54648993	54869903	1	RP11-56A10.1
ENSG00000253114	8	54696398	54697127	1	RP11-550I15.1
ENSG00000206579	8	55102389	55542054	1	XKR4
ENSG00000253976	8	55135203	55142358	-1	RP11-386G21.1
ENSG00000253857	8	55161483	55164727	1	RP11-386G21.2
ENSG00000248522	8	55449509	55455139	-1	SBF1P1
ENSG00000254357	8	55517240	55520977	-1	RP11-628E19.2
ENSG00000221589	8	55677233	55677324	-1	AC100817.1
ENSG00000167904	8	55696424	55773407	-1	TMEM68
ENSG00000222955	8	55745232	55745342	1	RNA5SP265
ENSG00000137574	8	55773142	55825448	1	TGS1
ENSG00000254087	8	55879813	56011381	1	LYN
ENSG00000254325	8	55893595	55895739	1	RP11-318K15.2
ENSG00000199405	8	55902723	55902855	-1	SNORA1
ENSG00000216204	8	55908961	55909052	1	AC018607.1
ENSG00000240905	8	55980240	55980540	-1	RN7SL798P
ENSG00000271722	8	56013487	56014168	1	RP11-446E9.2
ENSG00000241997	8	56022019	56022313	-1	RN7SL323P
ENSG00000236814	8	56050038	56051207	-1	RP11-446E9.1
ENSG00000008988	8	56067295	56074581	-1	RPS20
ENSG00000238650	8	56073835	56073901	-1	SNORD54
ENSG00000253603	8	56074592	56075274	1	CTA-397H3.3
ENSG00000248578	8	56101199	56102267	-1	NPM1P21
ENSG00000172680	8	56112942	56113982	-1	MOS
ENSG00000221093	8	56121242	56121352	-1	SNORA3
ENSG00000181690	8	56160904	56211324	-1	PLAG1
ENSG00000170791	8	56211686	56218798	1	CHCHD7
ENSG00000272343	8	56222688	56223173	1	RP11-140I16.3
ENSG00000254216	8	56252960	56253372	-1	RP11-140I16.2
ENSG00000170786	8	56300010	56320776	-1	SDR16C5
ENSG00000253542	8	56373064	56395365	-1	SDR16C6P
ENSG00000181195	8	56436674	56446734	-1	PENK
ENSG00000254254	8	56445807	56552067	1	RP11-17A4.2
ENSG00000253541	8	56476826	56477987	-1	SEPT10P1
ENSG00000246430	8	56496246	56559823	-1	LINC00968
ENSG00000253139	8	56536758	56540497	-1	RP11-17A4.3
ENSG00000241431	8	56588385	56588787	1	RPL37P6
ENSG00000254055	8	56639901	56656465	-1	RP11-17A4.4
ENSG00000270328	8	56776283	56776874	1	RP11-33E15.1
ENSG00000206975	8	56917084	56917190	1	RNU6-13P
ENSG00000104331	8	56957933	56993844	-1	IMPAD1
ENSG00000222205	8	57126655	57126762	-1	RNA5SP266
ENSG00000253301	8	57142689	57240298	1	RP11-513O17.2
ENSG00000220984	8	57183634	57183720	1	AC025674.1
ENSG00000251142	8	57240057	57240541	1	RP11-513O17.1
ENSG00000253614	8	57261226	57266613	1	RP11-513O17.3
ENSG00000215117	8	57279543	57284731	1	LINC00588
ENSG00000202265	8	57289552	57289649	1	RNU6-596P
ENSG00000253871	8	57343787	57364857	1	RP11-756K15.2
ENSG00000243050	8	57392546	57392882	1	RPL30P10
ENSG00000253821	8	57492884	57591559	1	RP11-246K15.1
ENSG00000253322	8	57594166	57805029	-1	RP11-388G22.1
ENSG00000254139	8	57746149	57750199	1	CTD-2339F6.1
ENSG00000253376	8	57889576	57890809	-1	RP11-44D19.1
ENSG00000205293	8	57978358	57984126	1	RP11-1112C15.1
ENSG00000169122	8	57994509	58204279	1	FAM110B
ENSG00000253523	8	58031334	58032682	-1	RP11-1112C15.2
ENSG00000253116	8	58091442	58106294	-1	RP11-648L3.2
ENSG00000242595	8	58113189	58113622	-1	RP11-648L3.1
ENSG00000253281	8	58255771	58272119	-1	RP11-716D16.1
ENSG00000215114	8	58411264	58451501	1	UBXN2B
ENSG00000250031	8	58424588	58426685	-1	RP11-114M5.1
ENSG00000167910	8	58490178	58500236	-1	CYP7A1
ENSG00000254103	8	58503588	58504068	1	RP11-114M5.3
ENSG00000137575	8	58552924	58582860	1	SDCBP
ENSG00000035681	8	58583504	58659844	-1	NSMAF
ENSG00000242970	8	58588420	58588764	-1	AC068522.4
ENSG00000198846	8	58805418	59119208	-1	TOX
ENSG00000201231	8	58814412	58814552	-1	RNU4-50P
ENSG00000254048	8	58991720	58992938	-1	RP11-328K2.1
ENSG00000167912	8	59119040	59121346	1	RP11-25K19.1
ENSG00000206853	8	59137372	59137502	-1	SNORA51
ENSG00000201763	8	59455885	59456010	1	RNA5SP267
ENSG00000254150	8	59557528	59557855	-1	RP11-379I19.2
ENSG00000253260	8	59561327	59593701	-1	RP11-379I19.1
ENSG00000253879	8	59601378	59613775	1	RP11-379I19.3
ENSG00000253413	8	59760047	59760263	1	RP11-960H2.2
ENSG00000253723	8	59821124	59821433	1	RP11-960H2.1
ENSG00000278428	8	59893856	59893942	-1	RP11-88H1.1
ENSG00000254775	8	60049587	60074715	1	RP11-27P7.1
ENSG00000254954	8	60141821	60142142	1	SLC2A13P1
ENSG00000178538	8	60187347	60281412	-1	CA8
ENSG00000251396	8	60384588	60516795	-1	LINC01301
ENSG00000226301	8	60387262	60387995	1	PDCL3P1
ENSG00000104388	8	60516857	60623627	1	RAB2A
ENSG00000255321	8	60551957	60553036	-1	RP11-91I20.4
ENSG00000228862	8	60631509	60636271	-1	RP11-91I20.3
ENSG00000254869	8	60652502	60653561	-1	RP11-91I20.2
ENSG00000255289	8	60660820	60664530	1	RP11-91I20.1
ENSG00000171316	8	60678778	60868028	1	CHD7
ENSG00000254432	8	60808735	60809606	-1	RP11-33I11.2
ENSG00000271377	8	60906059	60906452	1	RP11-33I11.3
ENSG00000254777	8	60910053	60966557	1	AC022182.1
ENSG00000255397	8	60937705	60939871	-1	AC022182.2
ENSG00000254802	8	60965802	60967775	-1	AC022182.3
ENSG00000177182	8	61057158	61501645	1	CLVS1
ENSG00000213881	8	61202350	61203220	1	NPM1P6
ENSG00000254222	8	61264624	61292039	-1	RP11-787D18.2
ENSG00000253711	8	61300164	61301069	-1	RP11-787D18.1
ENSG00000198363	8	61500556	61714640	-1	ASPH
ENSG00000254285	8	61578220	61579668	1	KRT8P3
ENSG00000222898	8	61631680	61632012	-1	RN7SKP97
ENSG00000264408	8	61714788	61714859	1	MIR4470
ENSG00000251127	8	61759094	61765969	-1	RP11-280G9.1
ENSG00000254119	8	61785047	61944180	1	RP11-705O24.1
ENSG00000253834	8	61821481	61825252	-1	RP11-705O24.3
ENSG00000254120	8	61889839	61894206	1	RP11-705O24.2
ENSG00000253544	8	61909984	61910802	-1	RP11-705O24.4
ENSG00000253789	8	62110524	62119898	1	NARSP2
ENSG00000237810	8	62143311	62144769	-1	CTD-2571E19.3
ENSG00000185942	8	62248591	62999652	1	NKAIN3
ENSG00000254050	8	62473217	62474269	-1	RP11-577N1.1
ENSG00000253975	8	62482198	62483811	-1	RP11-577N1.2
ENSG00000253517	8	62855068	62857134	-1	XRCC6P4
ENSG00000253431	8	62863082	62864181	-1	SRPK2P
ENSG00000274956	8	62977861	62984900	1	UG0898H09
ENSG00000240915	8	63013068	63014681	1	RP11-659E9.2
ENSG00000137563	8	63015079	63039171	-1	GGH
ENSG00000253121	8	63024372	63025294	1	RP11-659E9.4
ENSG00000137561	8	63048553	63086053	-1	TTPA
ENSG00000253555	8	63136223	63138084	-1	RP11-16E18.1
ENSG00000270673	8	63167725	63168442	-1	YTHDF3-AS1
ENSG00000185728	8	63168553	63212786	1	YTHDF3
ENSG00000261542	8	63215981	63218034	1	RP11-16E18.3
ENSG00000241964	8	63234634	63234911	-1	RN7SL135P
ENSG00000253205	8	63384839	63470205	-1	CTD-3046C4.1
ENSG00000215096	8	63409064	63409457	1	IFITM8P
ENSG00000253894	8	63465849	63475482	1	RP11-45K10.2
ENSG00000253583	8	63586000	63589408	1	RP11-573J24.1
ENSG00000252358	8	63609354	63609600	-1	RN7SKP135
ENSG00000253554	8	63687179	64368558	-1	RP11-32K4.1
ENSG00000253762	8	63704756	63751677	1	RP11-579E24.2
ENSG00000253734	8	63769430	63785501	1	LINC01289
ENSG00000253231	8	64331927	64332152	1	COX6CP8
ENSG00000254377	8	64373328	64383787	1	MIR124-2HG
ENSG00000207816	8	64379149	64379257	1	MIR124-2
ENSG00000253750	8	64554236	64554475	-1	RP11-21C4.4
ENSG00000253800	8	64570913	64571332	-1	RP11-21C4.5
ENSG00000254102	8	64574306	64581888	-1	RP11-21C4.1
ENSG00000180828	8	64580367	64583628	1	BHLHE22
ENSG00000172817	8	64587763	64798761	-1	CYP7B1
ENSG00000254330	8	64703774	64734459	-1	RP11-1D12.1
ENSG00000254006	8	64801236	64817573	-1	RP11-1D12.2
ENSG00000253493	8	64973488	64973848	-1	RP11-89A16.1
ENSG00000239261	8	65155407	65155778	1	RPL31P41
ENSG00000213873	8	65377592	65378111	1	RP11-678D18.1
ENSG00000254081	8	65527008	65562780	-1	LINC01299
ENSG00000272010	8	65591850	65592472	-1	CTD-3025N20.3
ENSG00000200714	8	65592731	65592820	1	Y_RNA
ENSG00000104442	8	65602456	65634217	-1	ARMC1
ENSG00000066855	8	65644734	65771261	1	MTFR1
ENSG00000272155	8	65714334	65714778	-1	RP11-707M3.3
ENSG00000205268	8	65717510	65842322	-1	PDE7A
ENSG00000272192	8	65842752	65843331	1	CTD-2532N20.1
ENSG00000147570	8	66021560	66100526	1	DNAJC5B
ENSG00000253190	8	66112667	66115207	1	AC084082.3
ENSG00000147573	8	66126896	66175487	1	TRIM55
ENSG00000147571	8	66176382	66178725	-1	CRH
ENSG00000253138	8	66192093	66197315	1	LINC00967
ENSG00000246145	8	66419589	66428977	-1	RRS1-AS1
ENSG00000179041	8	66429028	66430733	1	RRS1
ENSG00000147576	8	66430185	66471601	1	ADHFE1
ENSG00000169085	8	66460003	66518524	1	C8orf46
ENSG00000253623	8	66480648	66481486	1	RP11-346I3.2
ENSG00000206949	8	66501205	66501311	-1	RNU6-1324P
ENSG00000185697	8	66562175	66614247	-1	MYBL1
ENSG00000175073	8	66628487	66667217	-1	VCPIP1
ENSG00000201365	8	66653469	66653576	1	Y_RNA
ENSG00000270024	8	66667596	66860472	1	C8orf44-SGK3
ENSG00000213865	8	66667615	66685564	1	C8orf44
ENSG00000278888	8	66674499	66675916	-1	AC090154.1
ENSG00000104205	8	66712418	66862022	1	SGK3
ENSG00000213005	8	66767400	66768005	-1	PTTG3P
ENSG00000178460	8	66870749	66922048	1	MCMDC2
ENSG00000245910	8	66921684	66926398	-1	SNHG6
ENSG00000254341	8	66922467	66922555	-1	SNORD87
ENSG00000261787	8	66946501	66962590	-1	TCF24
ENSG00000178125	8	66964099	67056604	-1	PPP1R42
ENSG00000253223	8	66984135	66986187	-1	RP11-409C19.2
ENSG00000121022	8	67043079	67083783	-1	COPS5
ENSG00000266491	8	67058906	67059003	1	AC109335.1
ENSG00000104218	8	67062426	67196263	1	CSPP1
ENSG00000252637	8	67099302	67099425	1	RNA5SP268
ENSG00000250869	8	67133554	67135911	-1	RP11-453N18.1
ENSG00000066777	8	67173512	67343677	-1	ARFGEF1
ENSG00000271966	8	67343975	67345087	1	RP11-7F18.2
ENSG00000241961	8	67406515	67407072	1	RP11-7F18.1
ENSG00000165078	8	67422125	67746345	-1	CPA6
ENSG00000254253	8	67569416	67570078	1	RP11-343B22.2
ENSG00000221660	8	67711632	67711723	1	AC022861.1
ENSG00000255130	8	67732587	67735665	1	RP11-396J6.1
ENSG00000255531	8	67849044	67849338	1	NDUFS5P6
ENSG00000046889	8	67952118	68237030	1	PREX2
ENSG00000255206	8	68082204	68095081	-1	RP11-403D15.2
ENSG00000254051	8	68176768	68177221	1	RP11-403D15.1
ENSG00000252210	8	68223318	68223402	-1	Y_RNA
ENSG00000253964	8	68293446	68293818	-1	RPL31P40
ENSG00000248801	8	68303468	68331491	-1	RP11-664D7.4
ENSG00000165084	8	68330722	68819022	1	C8orf34
ENSG00000236191	8	68525517	68525906	-1	RPS15AP25
ENSG00000239184	8	68695643	68695779	1	RNA5SP269
ENSG00000254337	8	68848742	68852763	-1	RP11-865I6.2
ENSG00000253658	8	68911803	69104190	-1	RP11-600K15.1
ENSG00000238808	8	69110513	69110574	-1	RNU7-102P
ENSG00000254332	8	69129598	69130345	1	GS1-44D20.1
ENSG00000253373	8	69175579	69178189	-1	RP11-21C17.1
ENSG00000253479	8	69425035	69448244	-1	RP11-744J10.3
ENSG00000253216	8	69446057	69446260	1	RP11-744J10.2
ENSG00000137573	8	69466624	69660915	1	SULF1
ENSG00000137571	8	69667047	69835064	-1	SLCO5A1
ENSG00000222889	8	69700224	69700495	1	RN7SKP29
ENSG00000254557	8	69713390	69719722	1	RP11-102F4.2
ENSG00000271113	8	69794062	69794734	1	RP11-159H10.4
ENSG00000246528	8	69834111	69854971	1	RP11-159H10.3
ENSG00000277740	8	69851148	69851436	-1	Metazoa_SRP
ENSG00000255107	8	69859264	69860540	-1	RP11-159H10.1
ENSG00000239580	8	69922751	69923047	-1	RN7SL675P
ENSG00000223293	8	69929905	69930022	1	RNA5SP270
ENSG00000280393	8	69938168	69938400	1	RP11-449M6.3
ENSG00000247570	8	69942948	69944648	1	SDCBPP2
ENSG00000253721	8	69987415	69987697	-1	SUMO2P20
ENSG00000147596	8	70051651	70071693	-1	PRDM14
ENSG00000212473	8	70077906	70078032	-1	RNU1-101P
ENSG00000253173	8	70103798	70104179	-1	RP11-152C15.1
ENSG00000140396	8	70109762	70403805	-1	NCOA2
ENSG00000213003	8	70273369	70273837	1	BTF3P12
ENSG00000207036	8	70357347	70357448	1	RNY3P14
ENSG00000241204	8	70424125	70424576	-1	RP11-333A23.1
ENSG00000253143	8	70471112	70480623	-1	RP11-333A23.3
ENSG00000253967	8	70471134	70485687	1	RP11-333A23.4
ENSG00000275128	8	70480192	70480487	-1	Metazoa_SRP
ENSG00000241105	8	70506251	70506818	-1	RP11-333A23.2
ENSG00000067167	8	70573442	70608387	-1	TRAM1
ENSG00000246366	8	70608577	70663279	1	RP11-382J12.1
ENSG00000147592	8	70635318	70669174	-1	LACTB2
ENSG00000243532	8	70654578	70654883	-1	RN7SL19P
ENSG00000221947	8	70669365	70790371	1	XKR9
ENSG00000223220	8	70780914	70781008	-1	Y_RNA
ENSG00000254031	8	71155457	71204223	1	RP11-326E22.1
ENSG00000104313	8	71197433	71362232	-1	EYA1
ENSG00000253379	8	71403440	71592025	-1	RP11-1102P16.1
ENSG00000253124	8	71448811	71449219	-1	TRAPPC2P2
ENSG00000221446	8	71449695	71449808	1	AC099805.1
ENSG00000254277	8	71675300	71702786	1	RP11-1144P22.1
ENSG00000253287	8	71779605	71792875	-1	RP11-281N10.1
ENSG00000200191	8	71815494	71815625	-1	U8
ENSG00000235531	8	71828167	72118393	1	RP11-383H13.1
ENSG00000264576	8	71832604	71832688	-1	AC104012.1
ENSG00000178860	8	71841549	71844468	-1	MSC
ENSG00000241942	8	71895991	71896330	1	RPS20P20
ENSG00000104321	8	72019917	72075617	-1	TRPA1
ENSG00000253317	8	72196334	72202269	1	RP11-142A23.1
ENSG00000250979	8	72202751	72251565	-1	RP11-656G20.1
ENSG00000252509	8	72357728	72357815	1	RNA5SP271
ENSG00000212989	8	72429620	72430112	1	RP11-351E7.2
ENSG00000254347	8	72462311	72470972	1	RP11-351E7.1
ENSG00000182674	8	72537391	72938349	1	KCNB2
ENSG00000253226	8	72618722	72619383	-1	HAUS1P3
ENSG00000278193	8	72660584	72661470	-1	RP11-313C15.2
ENSG00000253726	8	72732045	72751843	1	RP11-313C15.1
ENSG00000253784	8	72874859	72881740	-1	RP11-1145L24.1
ENSG00000260838	8	72947150	72950445	1	RP11-531A24.3
ENSG00000147601	8	73008864	73048122	1	TERF1
ENSG00000222488	8	73018945	73019044	-1	RNU6-285P
ENSG00000272254	8	73042910	73043346	-1	RP11-531A24.7
ENSG00000253636	8	73052178	73063061	1	RP11-531A24.5
ENSG00000164764	8	73064540	73124088	-1	SBSPON
ENSG00000237061	8	73083787	73085879	-1	RP11-956J14.1
ENSG00000253564	8	73215929	73216627	-1	RP11-956J14.2
ENSG00000274443	8	73241329	73259502	-1	C8orf89
ENSG00000222334	8	73273105	73273182	1	AC008598.1
ENSG00000254213	8	73277364	73278046	-1	RP11-434I12.5
ENSG00000147604	8	73290267	73295789	-1	RPL7
ENSG00000121039	8	73294612	73325281	1	RDH10
ENSG00000250295	8	73297711	73356461	-1	RP11-434I12.2
ENSG00000253339	8	73358913	73362788	1	RP11-434I12.3
ENSG00000253235	8	73368770	73369295	-1	RP11-434I12.4
ENSG00000253302	8	73420004	73441526	1	STAU2-AS1
ENSG00000040341	8	73420369	73747708	-1	STAU2
ENSG00000254273	8	73511276	73511654	-1	RP11-181D18.4
ENSG00000253383	8	73590574	73590883	1	RP11-116B19.2
ENSG00000254105	8	73651289	73651602	1	VENTXP6
ENSG00000254538	8	73670441	73732897	1	RP11-463D19.1
ENSG00000258677	8	73688691	73878854	-1	RP11-463D19.2
ENSG00000104343	8	73780097	73878910	-1	UBE2W
ENSG00000253273	8	73831143	73831947	1	RP11-99A14.1
ENSG00000272469	8	73833773	73834042	-1	Metazoa_SRP
ENSG00000251633	8	73905357	73915010	-1	GYG1P1
ENSG00000154582	8	73939169	73972287	-1	TCEB1
ENSG00000175606	8	73972437	73982783	1	TMEM70
ENSG00000244295	8	73982125	73982467	1	RPS20P21
ENSG00000253833	8	73984493	73984883	1	RP11-367E12.4
ENSG00000154589	8	73991352	74029087	1	LY96
ENSG00000212348	8	74048677	74048784	1	RNU6-1300P
ENSG00000254288	8	74052340	74099853	1	RP11-6I2.3
ENSG00000240047	8	74055882	74056647	1	RPS3AP32
ENSG00000212485	8	74079537	74079643	1	RNU6-1197P
ENSG00000253115	8	74103516	74106744	1	RP11-6I2.4
ENSG00000253983	8	74199396	74208441	1	RP1-16A9.1
ENSG00000104369	8	74234700	74321328	-1	JPH1
ENSG00000104381	8	74321130	74488872	1	GDAP1
ENSG00000253596	8	74347757	74350050	-1	CTD-2320G14.2
ENSG00000207417	8	74376687	74376793	1	Y_RNA
ENSG00000266502	8	74548543	74548617	1	MIR5681A
ENSG00000254349	8	74599775	74823313	1	FLJ39080
ENSG00000253341	8	74603244	74604244	-1	RP11-730G20.2
ENSG00000254080	8	74609698	74633320	-1	RP11-730G20.1
ENSG00000253706	8	74798784	74866939	-1	RP11-758M4.4
ENSG00000253777	8	74804287	74804811	-1	RP11-758M4.3
ENSG00000137558	8	74824537	74855029	1	PI15
ENSG00000254043	8	74891151	74896302	-1	RP11-3N13.2
ENSG00000121005	8	74984515	75034558	1	CRISPLD1
ENSG00000254238	8	75026428	75029460	-1	RP11-300E4.2
ENSG00000253712	8	75167704	75176656	-1	RP11-697M17.2
ENSG00000249395	8	75223404	75324741	-1	CASC9
ENSG00000253229	8	75302296	75302574	1	HIGD1AP6
ENSG00000254023	8	75376709	75377014	1	PKMP4
ENSG00000164749	8	75407914	75566843	1	HNF4G
ENSG00000221029	8	75786365	75786460	-1	AC016194.1
ENSG00000222231	8	76265543	76265732	-1	RNU2-54P
ENSG00000270866	8	76403998	76405091	1	RP11-706J10.2
ENSG00000271167	8	76404058	76407138	1	LINC01109
ENSG00000254300	8	76406654	76524356	1	LINC01111
ENSG00000253661	8	76491200	76683278	-1	ZFHX4-AS1
ENSG00000253681	8	76576551	76579345	-1	RP11-115I9.1
ENSG00000254305	8	76603240	76603852	-1	MRPL9P1
ENSG00000091656	8	76681219	76867285	1	ZFHX4
ENSG00000276673	8	76733302	76733476	-1	uc_338
ENSG00000253416	8	76904591	76913399	1	RP11-48D4.2
ENSG00000266712	8	76966759	76966870	-1	hsa-mir-3149
ENSG00000164751	8	76980258	77001044	-1	PEX2
ENSG00000253952	8	77013751	77014028	-1	HIGD1AP18
ENSG00000254366	8	77399072	77537290	1	RP11-38H17.1
ENSG00000254001	8	78148101	78153913	1	RP11-91P17.1
ENSG00000252935	8	78398515	78398622	-1	RNU6-1220P
ENSG00000254266	8	78426103	78558503	-1	RP11-594N15.2
ENSG00000171033	8	78516139	78605267	1	PKIA
ENSG00000260398	8	78605952	78609705	1	RP11-594N15.3
ENSG00000104427	8	78666047	78719765	1	ZC2HC1A
ENSG00000104432	8	78675743	78805523	-1	IL7
ENSG00000254352	8	78723796	78724136	-1	RP11-578O24.2
ENSG00000253919	8	78760142	78762431	-1	PRKRIRP7
ENSG00000261618	8	78837529	78840522	1	RP11-79H23.3
ENSG00000264969	8	79097363	79097453	1	AC009941.1
ENSG00000253659	8	79297717	79314471	1	RP11-1114I9.1
ENSG00000253391	8	79520145	79520649	1	RP11-758H6.1
ENSG00000240540	8	79571153	79572335	-1	RPL3P9
ENSG00000104435	8	79610814	79666175	1	STMN2
ENSG00000164683	8	79764010	79767863	-1	HEY1
ENSG00000272138	8	79768142	79802842	1	RP11-27N21.3
ENSG00000249328	8	79769372	79871759	-1	RP11-26J3.1
ENSG00000238884	8	79800133	79800195	-1	RNU7-85P
ENSG00000147586	8	79918717	80030289	-1	MRPS28
ENSG00000276418	8	79918860	80080831	-1	RP11-26J3.4
ENSG00000272518	8	79956465	79957381	-1	RP11-26J3.3
ENSG00000272264	8	80032724	80033300	-1	RP11-92K15.3
ENSG00000076554	8	80034868	80231232	-1	TPD52
ENSG00000254205	8	80122852	80127670	1	RP11-92K15.1
ENSG00000241550	8	80204606	80204902	1	RN7SL41P
ENSG00000265588	8	80241389	80241473	1	MIR5708
ENSG00000241746	8	80265528	80266155	-1	RP11-941H19.1
ENSG00000253238	8	80266154	80339840	1	RP11-941H19.3
ENSG00000213791	8	80300869	80301481	1	RP11-941H19.2
ENSG00000206649	8	80316939	80317069	-1	SNORA20
ENSG00000253237	8	80351132	80351416	1	RP11-775E10.1
ENSG00000252884	8	80405516	80405609	1	RNU6-1213P
ENSG00000251867	8	80484561	80485619	-1	RP11-48B3.5
ENSG00000277604	8	80484589	80484683	-1	Y_RNA
ENSG00000205189	8	80485619	80526265	1	ZBTB10
ENSG00000254162	8	80535006	80539135	-1	RP11-48B3.3
ENSG00000260317	8	80541300	80543104	1	RP11-48B3.4
ENSG00000188856	8	80558870	80559757	1	RPSAP47
ENSG00000252057	8	80560567	80560625	1	RNU7-174P
ENSG00000253760	8	80568050	80568506	-1	RP11-48B3.2
ENSG00000223327	8	80585585	80585773	-1	RNU2-71P
ENSG00000254181	8	80594815	80595703	-1	SLC25A51P3
ENSG00000243424	8	80613544	80613826	-1	RN7SL107P
ENSG00000164684	8	80628451	80874781	-1	ZNF704
ENSG00000254331	8	80644939	80645173	-1	CKS1BP7
ENSG00000212429	8	80749561	80749693	-1	RNU11-6P
ENSG00000243951	8	80776666	80776962	-1	RN7SL308P
ENSG00000253516	8	80812142	80812581	-1	HMGB1P41
ENSG00000076641	8	80967810	81112068	-1	PAG1
ENSG00000254060	8	81036964	81040831	1	RP11-172E10.1
ENSG00000254177	8	81058523	81067744	1	RP11-1149M10.1
ENSG00000253214	8	81154279	81164599	1	RP11-1149M10.2
ENSG00000254014	8	81244156	81244338	1	RP11-363E6.1
ENSG00000253677	8	81254870	81255229	1	UBE2HP1
ENSG00000272425	8	81275399	81277570	-1	RP11-363E6.4
ENSG00000254027	8	81279871	81281446	-1	RP11-363E6.3
ENSG00000164687	8	81280363	81284777	1	FABP5
ENSG00000273902	8	81356161	81356274	1	AC018616.1
ENSG00000253859	8	81439436	81521818	1	RP11-157I4.4
ENSG00000147588	8	81440326	81447523	-1	PMP2
ENSG00000205186	8	81458341	81461579	-1	FABP9
ENSG00000170323	8	81478419	81483263	-1	FABP4
ENSG00000253374	8	81521618	81533275	1	RP11-257P3.3
ENSG00000237264	8	81521682	81522232	-1	FTH1P11
ENSG00000197416	8	81524981	81531378	-1	FABP12
ENSG00000251521	8	81605569	81631134	-1	IMPA1P
ENSG00000254151	8	81617220	81618560	-1	NIPA2P4
ENSG00000240427	8	81627269	81627617	1	RPS26P34
ENSG00000205184	8	81634357	81635662	-1	SLC10A5P1
ENSG00000133731	8	81657961	81686693	-1	IMPA1
ENSG00000253598	8	81693607	81696174	-1	SLC10A5
ENSG00000280193	8	81696368	81698694	1	RP13-923O23.7
ENSG00000104231	8	81701334	81732903	-1	ZFAND1
ENSG00000164695	8	81732434	81759515	1	CHMP4C
ENSG00000253334	8	81791823	81815714	1	RP13-923O23.6
ENSG00000104497	8	81799581	81842866	-1	SNX16
ENSG00000231942	8	81807772	81808726	1	HNRNPA1P36
ENSG00000254689	8	81885377	81923193	1	RP11-354A14.1
ENSG00000254123	8	82098451	82160577	-1	RP11-99H20.1
ENSG00000206228	8	82291624	82292379	-1	HNRNPA1P4
ENSG00000253503	8	82514568	82677153	-1	RP11-653B10.1
ENSG00000253836	8	82862779	82958696	-1	RP11-731N10.1
ENSG00000254394	8	82912104	82961926	1	CTD-2272D18.1
ENSG00000253581	8	82979411	82979886	1	CTD-2272D18.2
ENSG00000277929	8	83024813	83024909	1	AC090095.1
ENSG00000254189	8	83099976	83100846	-1	RP11-296C13.1
ENSG00000253423	8	83200952	83202431	-1	RP11-813B8.1
ENSG00000274116	8	83293925	83294271	-1	RP11-813B8.2
ENSG00000275537	8	83314617	83314710	-1	AC090132.1
ENSG00000253898	8	83403758	83408900	1	LINC01419
ENSG00000254202	8	83912713	84140283	1	RP11-120I21.2
ENSG00000254195	8	84162118	84162471	1	TPM3P3
ENSG00000253362	8	84163449	84164564	-1	RP11-120I21.3
ENSG00000184672	8	84182787	84921844	1	RALYL
ENSG00000221185	8	84296003	84296088	-1	AC103816.1
ENSG00000275039	8	84408607	84408663	1	AC092699.1
ENSG00000206701	8	84665759	84665865	-1	RNU6-1040P
ENSG00000253137	8	84678798	84679842	1	RP11-509P12.1
ENSG00000248978	8	84828573	84829479	-1	RP11-98H4.1
ENSG00000254212	8	84864668	84864907	-1	RP11-98H4.4
ENSG00000203413	8	84948585	84949674	1	ACTBP6
ENSG00000253655	8	84980073	84980547	-1	IGJP1
ENSG00000253283	8	85086615	85087186	1	RP11-146E23.2
ENSG00000133739	8	85107147	85146076	1	LRRCC1
ENSG00000260493	8	85172077	85177062	-1	RP11-219B4.7
ENSG00000133740	8	85177225	85217158	1	E2F5
ENSG00000254208	8	85177522	85178150	-1	RP11-219B4.3
ENSG00000176731	8	85214076	85220421	-1	C8orf59
ENSG00000185015	8	85220587	85284073	1	CA13
ENSG00000258256	8	85222446	85245717	-1	RP11-219B4.5
ENSG00000257962	8	85246295	85249848	-1	RP11-219B4.6
ENSG00000133742	8	85327608	85379014	-1	CA1
ENSG00000164879	8	85373436	85449040	1	CA3
ENSG00000253549	8	85441851	85464915	-1	RP11-317J10.2
